1	0.3311392767975535
2	0.16556963839877675
3	0.11037975893251784
4	0.08278481919938838
5	0.0662278553595107
6	0.05518987946625892
7	0.04730561097107907
8	0.04139240959969419
9	0.03679325297750594
10	0.03311392767975535
11	0.030103570617959412
