1	0.28186961182070197
2	0.14093480591035099
3	0.09395653727356731
4	0.07046740295517549
5	0.0563739223641404
6	0.04697826863678366
7	0.040267087402957424
8	0.035233701477587746
9	0.031318845757855776
10	0.0281869611820702
11	0.025624510165518363
12	0.02348913431839183
13	0.021682277832361693
14	0.020133543701478712
15	0.018791307454713465
16	0.017616850738793873
17	0.016580565401217762
18	0.015659422878927888
19	0.014835242727405367
